sku,price,price_tienda,price_tarjeta,retail,date,time
20109811,13.5,13.5,,vivanda,2022-08-22,09:00
20189584,9.9,10.8,,vivanda,2022-08-22,09:00
20109810,13.5,13.5,,vivanda,2022-08-22,09:00
20237872,10.8,10.8,,vivanda,2022-08-22,09:00
73035,6.6,6.6,,vivanda,2022-08-22,09:00
118819,7.5,7.5,,vivanda,2022-08-22,09:00
20102588,11.8,11.8,,vivanda,2022-08-22,09:00
281027,2.7,2.7,,vivanda,2022-08-22,09:00
20075684,5.5,6,,vivanda,2022-08-22,09:00
20104096,,10.5,,vivanda,2022-08-22,09:00
20147381,28.9,29.7,,vivanda,2022-08-22,09:00
76296,6.6,6.6,,vivanda,2022-08-22,09:00
20038203,6.6,6.6,,vivanda,2022-08-22,09:00
20200659,8.9,9.9,,vivanda,2022-08-22,09:00
36232,5.9,7.9,,vivanda,2022-08-22,09:00
20139555,4.7,4.7,,vivanda,2022-08-22,09:00
21130,11.2,11.2,,vivanda,2022-08-22,09:00
35671,5.9,5.9,,vivanda,2022-08-22,09:00
20144884,5.9,5.9,,vivanda,2022-08-22,09:00
20073642,,,,vivanda,2022-08-22,10:00
20281280,8.0,8,,vivanda,2022-08-22,10:00
20111230,4.7,4.7,,vivanda,2022-08-22,10:00
987050,2.7,2.7,,vivanda,2022-08-22,10:00
20057688,2.19,2.19,,vivanda,2022-08-22,10:00
2598,,2.2,,vivanda,2022-08-22,10:00
20052607,5.5,6,,vivanda,2022-08-22,10:00
20111231,,,,vivanda,2022-08-22,10:00
20099163,2.7,2.7,,vivanda,2022-08-22,10:00
382618,2.19,2.19,,vivanda,2022-08-22,10:00
20281275,8.0,8,,vivanda,2022-08-22,10:00
109849,20.2,20.2,,vivanda,2022-08-22,10:00
20171726,1.6,2,,vivanda,2022-08-22,10:00
121306,20.2,20.2,,vivanda,2022-08-22,10:00
5063,5.9,5.9,,vivanda,2022-08-22,10:00
20147045,,,,vivanda,2022-08-22,10:00
21186,11.2,11.2,,vivanda,2022-08-22,10:00
497497,2.7,2.7,,vivanda,2022-08-22,10:00
20238212,2.15,2.15,,vivanda,2022-08-22,10:00
20147047,28.9,29.7,,vivanda,2022-08-22,10:00
20238211,7.5,7.5,,vivanda,2022-08-22,10:00
20236365,5.9,5.9,,vivanda,2022-08-22,10:00
20016507,8.0,8,,vivanda,2022-08-22,10:00
49731,4.9,5.5,,vivanda,2022-08-22,10:00
20073646,8.5,9,,vivanda,2022-08-22,10:00
20193576,3.9,3.9,,vivanda,2022-08-22,10:00
20206043,14.5,15.3,,vivanda,2022-08-22,10:00
20138395,1.5,1.5,,vivanda,2022-08-22,10:00
20102556,26.0,27,,vivanda,2022-08-22,10:00
109850,20.2,20.2,,vivanda,2022-08-22,10:00
20057689,7.5,7.5,,vivanda,2022-08-22,10:00
20237874,10.8,10.8,,vivanda,2022-08-22,10:00
20236367,5.9,5.9,,vivanda,2022-08-22,10:00
20181633,4.5,4.5,,vivanda,2022-08-22,10:00
20200922,4.5,4.5,,vivanda,2022-08-22,10:00
20200920,4.5,4.5,,vivanda,2022-08-22,10:00
NONE,4.7,4.7,,vivanda,2022-08-22,10:00
20073702,2.4,2.4,,vivanda,2022-08-22,10:00
987120,6.6,6.6,,vivanda,2022-08-22,10:00
20033047,1.9,1.9,,vivanda,2022-08-22,10:00
20075143,3.0,3,,vivanda,2022-08-22,10:00
20183308,16.0,17.9,,vivanda,2022-08-22,10:00
20193504,3.5,3.5,,vivanda,2022-08-22,10:00
20112605,1.8,1.8,,vivanda,2022-08-22,10:00
20040552,2.8,2.8,,vivanda,2022-08-22,10:00
20089515,5.5,5.5,,vivanda,2022-08-22,10:00
20073647,6.0,6,,vivanda,2022-08-22,10:00
20075138,3.5,3.5,,vivanda,2022-08-22,10:00
20080972,3.49,3.49,,vivanda,2022-08-22,10:00
20074010,6.0,6,,vivanda,2022-08-22,10:00
20073195,1.5,1.5,,vivanda,2022-08-22,10:00
64718,2.2,2.2,,vivanda,2022-08-22,10:00
64719,,2.2,,vivanda,2022-08-22,10:00
20206034,17.9,17.9,,vivanda,2022-08-22,10:00
20199965,4.5,4.5,,vivanda,2022-08-22,10:00
20193507,3.5,3.5,,vivanda,2022-08-22,10:00
20193797,4.5,4.5,,vivanda,2022-08-22,10:00
20193796,,,,vivanda,2022-08-22,10:00
20183299,16.0,17.9,,vivanda,2022-08-22,10:00
3415,5.2,5.2,,vivanda,2022-08-22,10:00
29856,7.5,7.5,,vivanda,2022-08-22,10:00
20075137,5.5,5.5,,vivanda,2022-08-22,10:00
20073986,6.0,6,,vivanda,2022-08-22,10:00
131912,29.1,29.1,,vivanda,2022-08-22,10:00
20241176,8.9,8.9,,vivanda,2022-08-22,10:00
20191564,10.9,10.9,,vivanda,2022-08-22,10:00
K0000000553,37.6,40.4,,vivanda,2022-08-22,10:00
K0000001759,,,,vivanda,2022-08-22,10:00
K0000000285,32.9,38.9,,vivanda,2022-08-22,10:00
K0000000263,59.9,68.9,,vivanda,2022-08-22,10:00
20162595,51.9,51.9,,vivanda,2022-08-22,10:00
K0000001752,13.9,15.6,,vivanda,2022-08-22,10:00
K0000001755,13.9,15.6,,vivanda,2022-08-22,10:00
20280275,,,,vivanda,2022-08-22,10:00
K0000000461,19.0,23.6,,vivanda,2022-08-22,10:00
K0000001753,13.9,15.6,,vivanda,2022-08-22,10:00
K0000001763,13.9,15.6,,vivanda,2022-08-22,10:00
K0000000554,37.6,40.4,,vivanda,2022-08-22,10:00
K0000000462,19.0,23.6,,vivanda,2022-08-22,10:00
K0000000555,,,,vivanda,2022-08-22,10:00
K0000000087,,,,vivanda,2022-08-22,10:00
K0000002085,9.8,12.1,,vivanda,2022-08-22,10:00
K0000001760,13.9,15.6,,vivanda,2022-08-22,10:00
K0000001756,,,,vivanda,2022-08-22,10:00
K0000001762,13.9,15.6,,vivanda,2022-08-22,10:00
K0000001003,9.9,11.9,,vivanda,2022-08-22,10:00
K0000000968,9.9,11.9,,vivanda,2022-08-22,10:00
K0000000560,24.8,27,,vivanda,2022-08-22,10:00
K0000000569,,,,vivanda,2022-08-22,10:00
K0000000568,24.8,27,,vivanda,2022-08-22,10:00
K0000000567,24.8,27,,vivanda,2022-08-22,10:00
K0000000463,19.0,23.6,,vivanda,2022-08-22,10:00
K0000000467,19.0,23.6,,vivanda,2022-08-22,10:00
K0000000283,44.9,50.9,,vivanda,2022-08-22,10:00
K0000000265,124.9,130.9,,vivanda,2022-08-22,10:00
K0000000284,31.9,37.9,,vivanda,2022-08-22,10:00
K0000000193,,,,vivanda,2022-08-22,10:00
K0000000192,,16.6,,vivanda,2022-08-22,10:00
K0000000213,14.9,17.2,,vivanda,2022-08-22,10:00
K0000000207,14.9,17.2,,vivanda,2022-08-22,10:00
K0000000199,14.9,17.2,,vivanda,2022-08-22,10:00
K0000000198,,16.6,,vivanda,2022-08-22,10:00
K0000000212,,16.6,,vivanda,2022-08-22,10:00
517409,11.8,,,metro,2022-08-22,10:00
65761,5.9,7.9,,metro,2022-08-22,10:00
388713,8.0,,,metro,2022-08-22,10:00
772389,9.9,10.8,,metro,2022-08-22,10:00
148357,20.2,,,metro,2022-08-22,10:00
969014,8.0,,,metro,2022-08-22,10:00
703743,1.2,,,metro,2022-08-22,10:00
889646,8.9,9.9,,metro,2022-08-22,10:00
66880,5.9,,,metro,2022-08-22,10:00
499900,9.5,,,metro,2022-08-22,10:00
465585,5.5,5.9,,metro,2022-08-22,10:00
447275,2.15,,,metro,2022-08-22,10:00
63807,8.5,,,metro,2022-08-22,10:00
62288,7.5,,,metro,2022-08-22,10:00
953914,8.0,,,metro,2022-08-22,10:00
942303,10.8,,,metro,2022-08-22,10:00
889645,10.5,,,metro,2022-08-22,10:00
716268,4.7,,,metro,2022-08-22,10:00
710504,5.5,,,metro,2022-08-22,10:00
134963,6.0,,,metro,2022-08-22,10:00
103181,2.2,,,metro,2022-08-22,10:00
13188,2.15,,,metro,2022-08-22,10:00
944474,7.5,,,metro,2022-08-22,10:00
749654,5.4,,,metro,2022-08-22,10:00
568282,3.5,,,metro,2022-08-22,10:00
520834,13.9,,,metro,2022-08-22,10:00
465586,2.4,,,metro,2022-08-22,10:00
3824,5.2,,,metro,2022-08-22,10:00
517411,11.8,,,metro,2022-08-22,10:00
713719,7.59,,,metro,2022-08-22,10:00
517410,11.8,,,metro,2022-08-22,10:00
203646,6.6,,,metro,2022-08-22,10:00
148354,20.2,,,metro,2022-08-22,10:00
722256,5.9,,,metro,2022-08-22,10:00
495411,4.9,,,metro,2022-08-22,10:00
159727,7.5,,,metro,2022-08-22,10:00
772390,9.9,10.8,,metro,2022-08-22,10:00
3818,3.99,,,metro,2022-08-22,10:00
59536002,6.6,,,metro,2022-08-22,10:00
92577,4.9,5.9,,metro,2022-08-22,10:00
969015,8.0,,,metro,2022-08-22,10:00
944473,2.15,,,metro,2022-08-22,10:00
942302,10.8,,,metro,2022-08-22,10:00
567575001,1.0,,,metro,2022-08-22,10:00
495410,4.9,,,metro,2022-08-22,10:00
472088,6.0,,,metro,2022-08-22,10:00
472686,3.49,,,metro,2022-08-22,10:00
418033,6.6,,,metro,2022-08-22,10:00
203645,2.7,,,metro,2022-08-22,10:00
933886,7.0,,,metro,2022-08-22,10:00
942301,2.0,,,metro,2022-08-22,10:00
138820,4.9,6.5,,metro,2022-08-22,10:00
712317,3.5,,,metro,2022-08-22,10:00
472089,5.5,,,metro,2022-08-22,10:00
3817,5.9,,,metro,2022-08-22,10:00
59538001,6.6,,,metro,2022-08-22,10:00
465552,2.4,,,metro,2022-08-22,10:00
435299,2.5,,,metro,2022-08-22,10:00
15775,2.2,,,metro,2022-08-22,10:00
713717,7.59,,,metro,2022-08-22,10:00
206097,11.8,,,metro,2022-08-22,10:00
772062,15.99,17.9,,metro,2022-08-22,10:00
535861,13.5,,,metro,2022-08-22,10:00
535860,13.5,,,metro,2022-08-22,10:00
414938,13.5,,,metro,2022-08-22,10:00
447276,7.5,,,metro,2022-08-22,10:00
45190,11.2,,,metro,2022-08-22,10:00
716269,4.7,,,metro,2022-08-22,10:00
535862,13.5,,,metro,2022-08-22,10:00
534755,4.7,,,metro,2022-08-22,10:00
358463,4.7,,,metro,2022-08-22,10:00
501573,2.7,,,metro,2022-08-22,10:00
45035,11.2,,,metro,2022-08-22,10:00
933885,5.0,,,metro,2022-08-22,10:00
754132,5.9,6.5,,metro,2022-08-22,10:00
784374,1.0,,,metro,2022-08-22,10:00
59539001,2.7,,,metro,2022-08-22,10:00
933883,5.0,,,metro,2022-08-22,10:00
754131,1.95,,,metro,2022-08-22,10:00
700984,1.5,,,metro,2022-08-22,10:00
700983,1.3,,,metro,2022-08-22,10:00
749566,2.2,,,metro,2022-08-22,10:00
105531,2.0,,,metro,2022-08-22,10:00
567576,1.0,,,metro,2022-08-22,10:00
472090,6.0,,,metro,2022-08-22,10:00
113741,5.9,6.5,,metro,2022-08-22,10:00
436342,5.5,5.9,,metro,2022-08-22,10:00
422251,2.8,,,metro,2022-08-22,10:00
62760,5.5,,,metro,2022-08-22,10:00
13189,2.15,,,metro,2022-08-22,10:00
3828,4.5,,,metro,2022-08-22,10:00
3814,2.7,,,metro,2022-08-22,10:00
782572,289.9,,,metro,2022-08-22,10:00
557083,26.99,,,metro,2022-08-22,10:00
889681,18.9,,,metro,2022-08-22,10:00
889684,23.5,,,metro,2022-08-22,10:00
889680,18.9,,,metro,2022-08-22,10:00
889685,25.9,,,metro,2022-08-22,10:00
759485,12.99,,,metro,2022-08-22,10:00
904720,17.9,,,metro,2022-08-22,10:00
923936,38.1,,,metro,2022-08-22,10:00
900201,38.7,,,metro,2022-08-22,10:00
904721,14.5,15.5,,metro,2022-08-22,10:00
75048,31.99,,,metro,2022-08-22,10:00
923937,38.1,,,metro,2022-08-22,10:00
475669,52.99,56.99,,metro,2022-08-22,10:00
765268,34.9,,,metro,2022-08-22,10:00
703099,32.9,46.9,,metro,2022-08-22,10:00
710502,1.5,,,metro,2022-08-22,10:00
317712,20.2,,,metro,2022-08-22,10:00
791326,17.9,,,metro,2022-08-22,10:00
722253,28.9,29.7,,metro,2022-08-22,10:00
709559,25.99,27.0,,metro,2022-08-22,10:00
888446,20.5,,,metro,2022-08-22,10:00
792355,19.5,,,metro,2022-08-22,10:00
107974,7.99,,,metro,2022-08-22,10:00
158740,4.29,,,metro,2022-08-22,10:00
887148,4.5,,,metro,2022-08-22,10:00
20795,,,,metro,2022-08-22,10:00
961578,7.7,,,metro,2022-08-22,10:00
887155,4.5,,,metro,2022-08-22,10:00
17452,5.2,,,metro,2022-08-22,10:00
887160,,,,metro,2022-08-22,10:00
931921,25.2,33.6,,metro,2022-08-22,10:00
118,3.79,,,metro,2022-08-22,10:00
161358,4.19,,,metro,2022-08-22,10:00
37515,5.7,,,metro,2022-08-22,10:00
887157,,,,metro,2022-08-22,10:00
902074,8.8,,,metro,2022-08-22,10:00
887159,12.5,,,metro,2022-08-22,10:00
448258,5.25,7.0,,metro,2022-08-22,10:00
887163,6.3,,,metro,2022-08-22,10:00
731754,8.8,,,metro,2022-08-22,10:00
574742,6.9,,,metro,2022-08-22,10:00
887158,8.8,,,metro,2022-08-22,10:00
11775,3.49,,,metro,2022-08-22,10:00
452755,5.3,,,metro,2022-08-22,10:00
887153,5.7,,,metro,2022-08-22,10:00
731755,5.7,,,metro,2022-08-22,10:00
574743,7.7,,,metro,2022-08-22,10:00
731752,14.5,,,metro,2022-08-22,10:00
705282,3.3,,,metro,2022-08-22,10:00
887053,15.33,21.9,,metro,2022-08-22,10:00
32977,4.29,,,metro,2022-08-22,10:00
934395,110.0,,,metro,2022-08-22,10:00
934394,110.0,,,metro,2022-08-22,10:00
934864,7.8,8.5,,metro,2022-08-22,10:00
934863,7.8,8.5,,metro,2022-08-22,10:00
934865,8.5,,,metro,2022-08-22,10:00
198452,29.9,43.9,,metro,2022-08-22,10:00
122445,3.99,,,metro,2022-08-22,10:00
452745,3.7,,,metro,2022-08-22,10:00
30039,4.1,,,metro,2022-08-22,10:00
934388,110.0,,,metro,2022-08-22,10:00
724097,329.0,379.0,,metro,2022-08-22,10:00
934396,110.0,,,metro,2022-08-22,10:00
934389,80.0,,,metro,2022-08-22,10:00
934393,120.0,,,metro,2022-08-22,10:00
934392,170.0,,,metro,2022-08-22,10:00
934390,130.0,,,metro,2022-08-22,10:00
724096,259.0,289.0,,metro,2022-08-22,10:00
758488,3.97,5.29,,metro,2022-08-22,10:00
724092,359.0,499.0,,metro,2022-08-22,10:00
44914,2.85,,,metro,2022-08-22,10:00
724091,249.0,359.0,,metro,2022-08-22,10:00
753562,3.9,,,metro,2022-08-22,10:00
17444,3.7,,,metro,2022-08-22,10:00
963552,43.0,,,metro,2022-08-22,10:00
757198,2.6,,,metro,2022-08-22,10:00
715608,8.9,10.4,,metro,2022-08-22,10:00
757202,4.1,,,metro,2022-08-22,10:00
73142,8.99,,,metro,2022-08-22,10:00
49850001,5.99,,,metro,2022-08-22,10:00
715607,8.9,10.4,,metro,2022-08-22,10:00
360069,5.9,,,metro,2022-08-22,10:00
772090002,19.7,,,metro,2022-08-22,10:00
942989,7.49,9.99,,metro,2022-08-22,10:00
789672,10.5,14.0,,metro,2022-08-22,10:00
368655,5.5,6.3,,metro,2022-08-22,10:00
757199,8.1,,,metro,2022-08-22,10:00
73007,19.5,,,metro,2022-08-22,10:00
715609,8.9,10.4,,metro,2022-08-22,10:00
418709,8.5,,,metro,2022-08-22,10:00
897931,3.79,,,metro,2022-08-22,10:00
960363,10.12,13.5,,metro,2022-08-22,10:00
363889,5.5,6.99,,metro,2022-08-22,10:00
451701,119.0,,,metro,2022-08-22,10:00
442997,7.5,,,metro,2022-08-22,10:00
961552,7.5,,,metro,2022-08-22,10:00
931922,8.25,11.0,,metro,2022-08-22,10:00
792379,7.5,,,metro,2022-08-22,10:00
767251,6.9,,,metro,2022-08-22,10:00
721796,15.9,,,metro,2022-08-22,10:00
946259,5.5,6.99,,metro,2022-08-22,10:00
349212,5.47,7.3,,metro,2022-08-22,10:00
904725,7.5,,,metro,2022-08-22,10:00
904726,7.5,,,metro,2022-08-22,10:00
536689,6.2,,,metro,2022-08-22,10:00
947999,6.2,7.5,,metro,2022-08-22,10:00
948000,6.2,7.5,,metro,2022-08-22,10:00
767252,6.9,,,metro,2022-08-22,10:00
143217,105.0,,,metro,2022-08-22,10:00
969529,7.5,,,metro,2022-08-22,10:00
879163,13.2,,,metro,2022-08-22,10:00
487193,6.4,,,metro,2022-08-22,10:00
942987,10.87,14.49,,metro,2022-08-22,10:00
763136,26.99,,,metro,2022-08-22,10:00
557754003,7.5,,,metro,2022-08-22,10:00
903467,5.0,6.5,,metro,2022-08-22,10:00
449507,30.99,,,metro,2022-08-22,10:00
576063,36.99,,,metro,2022-08-22,10:00
546772,42.99,,,metro,2022-08-22,10:00
912555,11.99,,,metro,2022-08-22,10:00
792377,12.9,,,metro,2022-08-22,10:00
757540,12.9,,,metro,2022-08-22,10:00
557754002,7.5,,,metro,2022-08-22,10:00
792376,12.9,,,metro,2022-08-22,10:00
907992,7.5,,,metro,2022-08-22,10:00
472113,3.89,,,metro,2022-08-22,10:00
33535,8.39,,,metro,2022-08-22,10:00
99276001,4.89,,,metro,2022-08-22,10:00
4285,6.0,,,metro,2022-08-22,10:00
468572,1.99,,,metro,2022-08-22,10:00
99276002,4.89,,,metro,2022-08-22,10:00
4284,2.8,,,metro,2022-08-22,10:00
480273001,2.2,,,metro,2022-08-22,10:00
4920,,,,metro,2022-08-22,10:00
35244,9.3,,,metro,2022-08-22,10:00
41068,30.9,,,metro,2022-08-22,10:00
35170,4.19,,,metro,2022-08-22,10:00
110008,36.9,43.39,,metro,2022-08-22,10:00
63761,18.69,,,metro,2022-08-22,10:00
98630,46.79,,,metro,2022-08-22,10:00
28981,13.79,,,metro,2022-08-22,10:00
442405,1.99,,,metro,2022-08-22,10:00
4340,10.5,,,metro,2022-08-22,10:00
33536,6.59,,,metro,2022-08-22,10:00
46214,6.0,,,metro,2022-08-22,10:00
35176,4.19,,,metro,2022-08-22,10:00
35228,4.19,,,metro,2022-08-22,10:00
127511001,28.9,,,metro,2022-08-22,10:00
35225,4.19,,,metro,2022-08-22,10:00
35229,4.19,,,metro,2022-08-22,10:00
4323,4.29,,,metro,2022-08-22,10:00
127511003,28.9,,,metro,2022-08-22,10:00
312014001,15.85,,,metro,2022-08-22,10:00
116924,41.79,,,metro,2022-08-22,10:00
124686,20.99,,,metro,2022-08-22,10:00
31882,4.3,,,metro,2022-08-22,10:00
468573,3.29,,,metro,2022-08-22,10:00
30038,6.9,,,metro,2022-08-22,10:00
472155,3.89,,,metro,2022-08-22,10:00
33534,5.7,,,metro,2022-08-22,10:00
333705,5.0,,,metro,2022-08-22,10:00
30036,8.3,,,metro,2022-08-22,10:00
441912,2.2,,,metro,2022-08-22,10:00
38241,2.2,,,metro,2022-08-22,10:00
244442,62.0,,,metro,2022-08-22,10:00
398343,14.59,,,metro,2022-08-22,10:00
4259,4.6,,,metro,2022-08-22,10:00
35315,34.13,45.5,,metro,2022-08-22,10:00
789790,15.5,,,metro,2022-08-22,10:00
701436,,,,metro,2022-08-22,10:00
48342001,29.9,36.9,,metro,2022-08-22,10:00
258556,18.59,,,metro,2022-08-22,10:00
258551,17.69,,,metro,2022-08-22,10:00
46327,23.6,,,metro,2022-08-22,10:00
36454,29.18,38.9,,metro,2022-08-22,10:00
19718,19.73,26.3,,metro,2022-08-22,10:00
45890,6.5,,,metro,2022-08-22,10:00
333396,11.8,,,metro,2022-08-22,10:00
364118,6.2,,,metro,2022-08-22,10:00
365883,7.9,13.9,,metro,2022-08-22,10:00
295706,25.5,,,metro,2022-08-22,10:00
35407,23.6,,,metro,2022-08-22,10:00
577297,229.0,,,metro,2022-08-22,10:00
710169,,,,metro,2022-08-22,10:00
47885,9.5,,,metro,2022-08-22,10:00
30416,6.5,,,metro,2022-08-22,10:00
4352,5.5,,,metro,2022-08-22,10:00
258553,29.79,,,metro,2022-08-22,10:00
18703,11.59,,,metro,2022-08-22,10:00
542956,19.99,,,metro,2022-08-22,10:00
773433,6.4,,,metro,2022-08-22,10:00
400066,2.8,3.2,,metro,2022-08-22,10:00
938562,6.8,,,metro,2022-08-22,10:00
744972,15.7,,,metro,2022-08-22,10:00
3202,8.99,,,metro,2022-08-22,10:00
969120,138.0,145.2,,metro,2022-08-22,10:00
465233,3.6,,,metro,2022-08-22,10:00
477425004,14.9,19.9,,metro,2022-08-22,10:00
716846,33.9,,,metro,2022-08-22,10:00
177234,25.9,,,metro,2022-08-22,10:00
4820,8.9,,,metro,2022-08-22,10:00
755558,7.9,,,metro,2022-08-22,10:00
373431,2.8,3.2,,metro,2022-08-22,10:00
784072,38.3,,,metro,2022-08-22,10:00
716845,19.3,,,metro,2022-08-22,10:00
114920002,15.4,,,metro,2022-08-22,10:00
969121,137.88,139.08,,metro,2022-08-22,10:00
969137,264.0,312.0,,metro,2022-08-22,10:00
719879,22.9,,,metro,2022-08-22,10:00
710165,12.9,,,metro,2022-08-22,10:00
348830,8.9,,,metro,2022-08-22,10:00
516226,7.5,,,metro,2022-08-22,10:00
102214,6.2,,,metro,2022-08-22,10:00
786936,9.3,,,metro,2022-08-22,10:00
32130,2.1,,,metro,2022-08-22,10:00
322722,1.59,,,metro,2022-08-22,10:00
98063,12.7,,,metro,2022-08-22,10:00
512952,5.8,,,metro,2022-08-22,10:00
968742,20.9,,,metro,2022-08-22,10:00
35573,2.1,,,metro,2022-08-22,10:00
941360,7.9,10.2,,metro,2022-08-22,10:00
774607,12.4,,,metro,2022-08-22,10:00
960211,5.5,,,metro,2022-08-22,10:00
724347,9.7,,,metro,2022-08-22,10:00
969127,87.6,93.8,,metro,2022-08-22,10:00
942503,3.99,,,metro,2022-08-22,10:00
721812,24.9,,,metro,2022-08-22,10:00
709998,32.9,,,metro,2022-08-22,10:00
491564,9.5,,,metro,2022-08-22,10:00
115497,,,,metro,2022-08-22,10:00
702147,8.2,,,metro,2022-08-22,10:00
137894,6.9,,,metro,2022-08-22,10:00
475159001,5.6,,,metro,2022-08-22,10:00
126577,65.51,81.89,,metro,2022-08-22,10:00
756791,4.9,,,metro,2022-08-22,10:00
32131,2.1,,,metro,2022-08-22,10:00
471186,3.1,,,metro,2022-08-22,10:00
30037,5.8,,,metro,2022-08-22,10:00
147017002,6.3,,,metro,2022-08-22,10:00
934424,15.9,22.9,,metro,2022-08-22,10:00
556503,6.79,,,metro,2022-08-22,10:00
700284,1.4,,,metro,2022-08-22,10:00
969123,104.4,,,metro,2022-08-22,10:00
969122,112.2,,,metro,2022-08-22,10:00
960502,15.5,,,metro,2022-08-22,10:00
32129,2.1,,,metro,2022-08-22,10:00
719884,42.9,,,metro,2022-08-22,10:00
702146,8.0,,,metro,2022-08-22,10:00
439431,13.5,,,metro,2022-08-22,10:00
184208,30.9,,,metro,2022-08-22,10:00
16130,5.9,,,metro,2022-08-22,10:00
48376013,15.0,,,metro,2022-08-22,10:00
48376003,15.0,,,metro,2022-08-22,10:00
96888,13.6,,,metro,2022-08-22,10:00
35230,4.19,,,metro,2022-08-22,10:00
52214002,58.9,76.9,,metro,2022-08-22,10:00
69680,39.5,,,metro,2022-08-22,10:00
116646,8.6,,,metro,2022-08-22,10:00
31881,6.0,,,metro,2022-08-22,10:00
788953,4.79,,,metro,2022-08-22,10:00
116640,4.95,,,metro,2022-08-22,10:00
468805,2.49,,,metro,2022-08-22,10:00
71254,2.5,,,metro,2022-08-22,10:00
39921,3.8,,,metro,2022-08-22,10:00
294661,6.4,,,metro,2022-08-22,10:00
282634,1.7,,,metro,2022-08-22,10:00
401997,3.1,,,metro,2022-08-22,10:00
968743,3.5,,,metro,2022-08-22,10:00
782450005,45.5,,,metro,2022-08-22,10:00
934425,24.9,28.9,,metro,2022-08-22,10:00
774605,7.2,,,metro,2022-08-22,10:00
786828,12.9,,,metro,2022-08-22,10:00
786827,10.9,,,metro,2022-08-22,10:00
710168,13.6,,,metro,2022-08-22,10:00
4281,4.7,,,metro,2022-08-22,10:00
724129,6.39,7.99,,metro,2022-08-22,10:00
17445,6.65,6.9,,metro,2022-08-22,10:00
574382,10.0,,,metro,2022-08-22,10:00
198916,5.59,,,metro,2022-08-22,10:00
17450,7.59,,,metro,2022-08-22,10:00
712497,7.8,,,metro,2022-08-22,10:00
459535,4.5,,,metro,2022-08-22,10:00
198917,4.24,5.3,,metro,2022-08-22,10:00
17451,4.95,,,metro,2022-08-22,10:00
5089,3.1,,,metro,2022-08-22,10:00
963545,33.8,,,metro,2022-08-22,10:00
788947,4.69,,,metro,2022-08-22,10:00
736147,23.92,29.9,,metro,2022-08-22,10:00
484871001,35.5,,,metro,2022-08-22,10:00
724130,4.63,5.79,,metro,2022-08-22,10:00
710167,14.5,,,metro,2022-08-22,10:00
17449,4.4,,,metro,2022-08-22,10:00
948599,9.9,,,metro,2022-08-22,10:00
716769,17.2,,,metro,2022-08-22,10:00
446547,47.69,,,metro,2022-08-22,10:00
4273,6.5,,,metro,2022-08-22,10:00
4272,6.5,,,metro,2022-08-22,10:00
484460001,8.9,,,metro,2022-08-22,10:00
17448,5.8,,,metro,2022-08-22,10:00
29799,5.0,,,metro,2022-08-22,10:00
773613,6.2,,,metro,2022-08-22,10:00
948709,27.9,,,metro,2022-08-22,10:00
32128,2.1,,,metro,2022-08-22,10:00
438367,6.5,,,metro,2022-08-22,10:00
407675001,9.5,,,metro,2022-08-22,10:00
538570,7.5,,,metro,2022-08-22,10:00
948710,27.9,,,metro,2022-08-22,10:00
948708,27.9,,,metro,2022-08-22,10:00
346848001,5.9,,,metro,2022-08-22,10:00
965780,4.7,,,metro,2022-08-22,10:00
773615,6.2,,,metro,2022-08-22,10:00
17447,6.3,,,metro,2022-08-22,10:00
716771,,,,metro,2022-08-22,10:00
948713,22.9,25.9,,metro,2022-08-22,10:00
948712,22.9,25.9,,metro,2022-08-22,10:00
948711,22.9,25.9,,metro,2022-08-22,10:00
848879,2.69,,,plaza_vea,2022-08-22,10:00
365826,5.4,,,plaza_vea,2022-08-22,10:00
124903,2.99,,,plaza_vea,2022-08-22,10:00
20187588,7.8,,,plaza_vea,2022-08-22,10:00
20169980,3.8,,,plaza_vea,2022-08-22,10:00
813,3.9,,,plaza_vea,2022-08-22,10:00
60417,4.6,,,plaza_vea,2022-08-22,10:00
20070825,7.5,,,plaza_vea,2022-08-22,10:00
20189535,7.5,,,plaza_vea,2022-08-22,10:00
20187596,7.3,,,plaza_vea,2022-08-22,10:00
20171835,8.99,,,plaza_vea,2022-08-22,10:00
20179453,12.9,,,plaza_vea,2022-08-22,10:00
20120311,7.2,,,plaza_vea,2022-08-22,10:00
991160,3.3,,,plaza_vea,2022-08-22,10:00
920013,8.9,10.4,,plaza_vea,2022-08-22,10:00
20266222,9.99,,,plaza_vea,2022-08-22,10:00
20236223,5.9,,,plaza_vea,2022-08-22,10:00
20205661,7.5,,,plaza_vea,2022-08-22,10:00
20201242,3.8,,,plaza_vea,2022-08-22,10:00
20199725,15.8,,,plaza_vea,2022-08-22,10:00
20098380,30.9,,,plaza_vea,2022-08-22,10:00
20131142,7.5,,,plaza_vea,2022-08-22,10:00
20120312,7.2,,,plaza_vea,2022-08-22,10:00
20054865,4.1,,,plaza_vea,2022-08-22,10:00
131922,23.9,26.99,,plaza_vea,2022-08-22,10:00
131912,29.1,,,plaza_vea,2022-08-22,10:00
3843,5.69,,,plaza_vea,2022-08-22,10:00
20046891,4.4,,,plaza_vea,2022-08-22,10:00
930699,3.7,,,plaza_vea,2022-08-22,10:00
20280553,10.9,11.9,,plaza_vea,2022-08-22,10:00
20234914,5.9,,,plaza_vea,2022-08-22,10:00
